ID,NAME,TIME,P,CY,DONG,SIZE,F,LAT,LON,D_P,D_HS,D_R,D_U,D_HP,D_M,D_S,BRAND,N_H,N_D,HEAT,HIGHEST,LOWEST,PARK,YONG,GUN
5470,개포주공6단지,2011Q4,91500,1983,개포동,83.21,6,37.4784072,127.061375,1053.207856,762.5618342,571.5829294,4151.796698,2081.070695,1005.793754,1486.178329,0,1060,9,중앙난방,15,13,0.28,0,0
5471,개포주공6단지,2013Q1,54300,1983,개포동,60.13,14,37.484335,127.0713809,994.3549868,569.8290892,0,4862.559541,1567.695451,569.8290892,1155.513971,0,1060,9,중앙난방,15,13,0.28,0,0
5472,개포주공6단지,2017Q1,92800,1983,개포동,60.13,6,37.4784072,127.061375,1053.207856,762.5618342,571.5829294,4151.796698,2081.070695,1005.793754,1486.178329,0,1060,9,중앙난방,15,13,0.28,0,0
5473,개포주공6단지,2012Q4,51600,1983,개포동,53.06,5,37.4784072,127.061375,1053.207856,762.5618342,571.5829294,4151.796698,2081.070695,1005.793754,1486.178329,0,1060,9,중앙난방,15,13,0.28,0,0
5474,개포주공6단지,2006Q3,68000,1983,개포동,60.13,3,37.48761,127.0715168,1217.293231,522.121849,254.2961444,4837.525209,1459.461217,522.121849,899.6163703,0,1060,9,중앙난방,15,13,0.28,0,0
5475,개포주공6단지,2017Q4,133000,1983,개포동,73.02,6,37.4945807,127.0752747,1661.337914,524.8449331,704.6621659,4629.074143,1242.617773,1132.553129,316.9028005,0,1060,9,중앙난방,15,13,0.28,0,0
5476,개포주공6단지,2015Q4,71000,1983,개포동,53.06,8,37.48761,127.0715168,1217.293231,522.121849,254.2961444,4837.525209,1459.461217,522.121849,899.6163703,0,1060,9,중앙난방,15,13,0.28,0,0
5477,개포주공6단지,2007Q1,125000,1983,개포동,83.21,4,37.4945807,127.0752747,1661.337914,524.8449331,704.6621659,4629.074143,1242.617773,1132.553129,316.9028005,0,1060,9,중앙난방,15,13,0.28,0,0
5478,개포주공6단지,2009Q1,65000,1983,개포동,60.13,2,37.4876843,127.0686394,1409.027588,278.8862147,0,4583.362055,1525.815007,278.8862147,894.667069,0,1060,9,중앙난방,15,13,0.28,0,0
5479,개포주공6단지,2008Q2,90000,1983,개포동,73.02,7,37.484335,127.0713809,994.3549868,569.8290892,0,4862.559541,1567.695451,569.8290892,1155.513971,0,1060,9,중앙난방,15,13,0.28,0,0
5480,개포주공6단지,2017Q1,90000,1983,개포동,60.13,14,37.4784072,127.061375,1053.207856,762.5618342,571.5829294,4151.796698,2081.070695,1005.793754,1486.178329,0,1060,9,중앙난방,15,13,0.28,0,0
5481,개포주공6단지,2010Q1,102000,1983,개포동,83.21,2,37.4945807,127.0752747,1661.337914,524.8449331,704.6621659,4629.074143,1242.617773,1132.553129,316.9028005,0,1060,9,중앙난방,15,13,0.28,0,0
5482,개포주공6단지,2016Q2,89900,1983,개포동,60.13,13,37.4784072,127.061375,1053.207856,762.5618342,571.5829294,4151.796698,2081.070695,1005.793754,1486.178329,0,1060,9,중앙난방,15,13,0.28,0,0
5483,개포주공6단지,2017Q2,94800,1983,개포동,60.13,4,37.4784072,127.061375,1053.207856,762.5618342,571.5829294,4151.796698,2081.070695,1005.793754,1486.178329,0,1060,9,중앙난방,15,13,0.28,0,0
5484,개포주공6단지,2006Q3,116000,1983,개포동,83.21,14,37.484335,127.0713809,994.3549868,569.8290892,0,4862.559541,1567.695451,569.8290892,1155.513971,0,1060,9,중앙난방,15,13,0.28,0,0
5485,개포주공6단지,2012Q2,74000,1983,개포동,73.02,13,37.478319,127.0540829,1235.134703,328.570881,296.3131398,3551.466121,1750.103683,1391.919013,1167.152014,0,1060,9,중앙난방,15,13,0.28,0,0
5486,개포주공6단지,2011Q4,91000,1983,개포동,83.21,13,37.484335,127.0713809,994.3549868,569.8290892,0,4862.559541,1567.695451,569.8290892,1155.513971,0,1060,9,중앙난방,15,13,0.28,0,0
5487,개포주공6단지,2006Q4,76500,1983,개포동,60.13,12,37.478319,127.0540829,1235.134703,328.570881,296.3131398,3551.466121,1750.103683,1391.919013,1167.152014,0,1060,9,중앙난방,15,13,0.28,0,0
5488,개포주공6단지,2006Q2,40000,1983,개포동,53.06,11,37.4945807,127.0752747,1661.337914,524.8449331,704.6621659,4629.074143,1242.617773,1132.553129,316.9028005,0,1060,9,중앙난방,15,13,0.28,0,0
5489,개포주공6단지,2006Q3,58000,1983,개포동,53.06,3,37.4945807,127.0752747,1661.337914,524.8449331,704.6621659,4629.074143,1242.617773,1132.553129,316.9028005,0,1060,9,중앙난방,15,13,0.28,0,0
5490,개포주공6단지,2007Q2,75000,1983,개포동,60.13,6,37.48761,127.0715168,1217.293231,522.121849,254.2961444,4837.525209,1459.461217,522.121849,899.6163703,0,1060,9,중앙난방,15,13,0.28,0,0
5491,개포주공6단지,2016Q1,1.00E+05,1983,개포동,83.21,1,37.4784072,127.061375,1053.207856,762.5618342,571.5829294,4151.796698,2081.070695,1005.793754,1486.178329,0,1060,9,중앙난방,15,13,0.28,0,0
5492,개포주공6단지,2009Q3,103500,1983,개포동,83.21,15,37.4846093,127.0672747,1329.369662,277.1834755,0,4499.155637,1733.995826,277.1834755,1160.598717,0,1060,9,중앙난방,15,13,0.28,0,0
5493,개포주공6단지,2015Q4,80000,1983,개포동,60.13,7,37.4816825,127.05266,1173.351063,601.0990799,197.7962871,3307.063295,1356.745357,1283.509673,794.3069082,0,1060,9,중앙난방,15,13,0.28,0,0
5494,개포주공6단지,2006Q4,79000,1983,개포동,60.13,5,37.478319,127.0540829,1235.134703,328.570881,296.3131398,3551.466121,1750.103683,1391.919013,1167.152014,0,1060,9,중앙난방,15,13,0.28,0,0
5495,개포주공6단지,2015Q3,88000,1983,개포동,73.02,6,37.4784072,127.061375,1053.207856,762.5618342,571.5829294,4151.796698,2081.070695,1005.793754,1486.178329,0,1060,9,중앙난방,15,13,0.28,0,0
5496,개포주공6단지,2012Q3,64000,1983,개포동,73.02,4,37.4808511,127.0645183,1350.532562,536.8877873,484.0589479,4341.253268,2015.450648,666.5170725,1379.290407,0,1060,9,중앙난방,15,13,0.28,0,0
5497,개포주공6단지,2010Q4,89000,1983,개포동,73.02,7,37.478319,127.0540829,1235.134703,328.570881,296.3131398,3551.466121,1750.103683,1391.919013,1167.152014,0,1060,9,중앙난방,15,13,0.28,0,0
5498,개포주공6단지,2015Q4,106750,1983,개포동,83.21,12,37.4845105,127.0542893,1041.902963,446.3249005,201.2589715,3369.990053,1159.404985,1038.925345,712.9712051,0,1060,9,중앙난방,15,13,0.28,0,0
5499,개포주공6단지,2013Q1,61000,1983,개포동,60.13,11,37.4945807,127.0752747,1661.337914,524.8449331,704.6621659,4629.074143,1242.617773,1132.553129,316.9028005,0,1060,9,중앙난방,15,13,0.28,0,0
5500,개포주공6단지,2015Q1,71500,1983,개포동,60.13,6,37.48761,127.0715168,1217.293231,522.121849,254.2961444,4837.525209,1459.461217,522.121849,899.6163703,0,1060,9,중앙난방,15,13,0.28,0,0
5501,개포주공6단지,2012Q1,75100,1983,개포동,73.02,14,37.4945807,127.0752747,1661.337914,524.8449331,704.6621659,4629.074143,1242.617773,1132.553129,316.9028005,0,1060,9,중앙난방,15,13,0.28,0,0
5502,개포주공6단지,2015Q4,91500,1983,개포동,73.02,4,37.4846093,127.0672747,1329.369662,277.1834755,0,4499.155637,1733.995826,277.1834755,1160.598717,0,1060,9,중앙난방,15,13,0.28,0,0
5503,개포주공6단지,2016Q2,88000,1983,개포동,60.13,8,37.4784072,127.061375,1053.207856,762.5618342,571.5829294,4151.796698,2081.070695,1005.793754,1486.178329,0,1060,9,중앙난방,15,13,0.28,0,0
5504,개포주공6단지,2007Q2,64000,1983,개포동,53.06,13,37.4945807,127.0752747,1661.337914,524.8449331,704.6621659,4629.074143,1242.617773,1132.553129,316.9028005,0,1060,9,중앙난방,15,13,0.28,0,0
5505,개포주공6단지,2017Q2,110000,1983,개포동,73.02,3,37.4945807,127.0752747,1661.337914,524.8449331,704.6621659,4629.074143,1242.617773,1132.553129,316.9028005,0,1060,9,중앙난방,15,13,0.28,0,0
5506,개포주공6단지,2017Q2,86500,1983,개포동,53.06,11,37.4784072,127.061375,1053.207856,762.5618342,571.5829294,4151.796698,2081.070695,1005.793754,1486.178329,0,1060,9,중앙난방,15,13,0.28,0,0
5507,개포주공6단지,2013Q4,53000,1983,개포동,53.06,14,37.4784072,127.061375,1053.207856,762.5618342,571.5829294,4151.796698,2081.070695,1005.793754,1486.178329,0,1060,9,중앙난방,15,13,0.28,0,0
5508,개포주공6단지,2008Q4,48000,1983,개포동,53.06,3,37.4945807,127.0752747,1661.337914,524.8449331,704.6621659,4629.074143,1242.617773,1132.553129,316.9028005,0,1060,9,중앙난방,15,13,0.28,0,0
5509,개포주공6단지,2006Q3,57000,1983,개포동,53.06,3,37.48761,127.0715168,1217.293231,522.121849,254.2961444,4837.525209,1459.461217,522.121849,899.6163703,0,1060,9,중앙난방,15,13,0.28,0,0
5510,개포주공6단지,2017Q2,109000,1983,개포동,73.02,13,37.48761,127.0715168,1217.293231,522.121849,254.2961444,4837.525209,1459.461217,522.121849,899.6163703,0,1060,9,중앙난방,15,13,0.28,0,0
5511,개포주공6단지,2017Q2,117000,1983,개포동,73.02,1,37.4848246,127.0571872,1235.18098,187.9654603,335.1460194,3615.29912,1306.687697,782.5739579,692.1398812,0,1060,9,중앙난방,15,13,0.28,0,0
5512,개포주공6단지,2006Q2,75600,1983,개포동,60.13,5,37.4945807,127.0752747,1661.337914,524.8449331,704.6621659,4629.074143,1242.617773,1132.553129,316.9028005,0,1060,9,중앙난방,15,13,0.28,0,0
5513,개포주공6단지,2015Q2,77000,1983,개포동,60.13,4,37.4784072,127.061375,1053.207856,762.5618342,571.5829294,4151.796698,2081.070695,1005.793754,1486.178329,0,1060,9,중앙난방,15,13,0.28,0,0
5514,개포주공6단지,2015Q2,84500,1983,개포동,73.02,15,37.4945807,127.0752747,1661.337914,524.8449331,704.6621659,4629.074143,1242.617773,1132.553129,316.9028005,0,1060,9,중앙난방,15,13,0.28,0,0
5515,개포주공6단지,2009Q2,65000,1983,개포동,53.06,13,37.478319,127.0540829,1235.134703,328.570881,296.3131398,3551.466121,1750.103683,1391.919013,1167.152014,0,1060,9,중앙난방,15,13,0.28,0,0
5516,개포주공6단지,2011Q2,73000,1983,개포동,60.13,7,37.484335,127.0713809,994.3549868,569.8290892,0,4862.559541,1567.695451,569.8290892,1155.513971,0,1060,9,중앙난방,15,13,0.28,0,0
5517,개포주공6단지,2014Q3,78000,1983,개포동,73.02,5,37.4846093,127.0672747,1329.369662,277.1834755,0,4499.155637,1733.995826,277.1834755,1160.598717,0,1060,9,중앙난방,15,13,0.28,0,0
5518,개포주공6단지,2007Q2,93000,1983,개포동,73.02,1,37.48761,127.0715168,1217.293231,522.121849,254.2961444,4837.525209,1459.461217,522.121849,899.6163703,0,1060,9,중앙난방,15,13,0.28,0,0
5519,개포주공6단지,2012Q3,65500,1983,개포동,73.02,13,37.4784072,127.061375,1053.207856,762.5618342,571.5829294,4151.796698,2081.070695,1005.793754,1486.178329,0,1060,9,중앙난방,15,13,0.28,0,0
5520,개포주공6단지,2017Q4,123000,1983,개포동,60.13,1,37.4848246,127.0571872,1235.18098,187.9654603,335.1460194,3615.29912,1306.687697,782.5739579,692.1398812,0,1060,9,중앙난방,15,13,0.28,0,0
5521,개포주공6단지,2008Q2,65500,1983,개포동,53.06,12,37.478319,127.0540829,1235.134703,328.570881,296.3131398,3551.466121,1750.103683,1391.919013,1167.152014,0,1060,9,중앙난방,15,13,0.28,0,0
5522,개포주공6단지,2016Q3,84000,1983,개포동,53.06,3,37.4962966,127.076623,1556.671509,495.2860897,659.1577327,4632.220024,1242.110802,1243.28595,382.3857349,0,1060,9,중앙난방,15,13,0.28,0,0
5523,개포주공6단지,2017Q2,91000,1983,개포동,53.06,9,37.48761,127.0715168,1217.293231,522.121849,254.2961444,4837.525209,1459.461217,522.121849,899.6163703,0,1060,9,중앙난방,15,13,0.28,0,0
5524,개포주공6단지,2012Q4,56000,1983,개포동,60.13,9,37.4784072,127.061375,1053.207856,762.5618342,571.5829294,4151.796698,2081.070695,1005.793754,1486.178329,0,1060,9,중앙난방,15,13,0.28,0,0
5525,개포주공6단지,2006Q1,77100,1983,개포동,73.02,10,37.4784072,127.061375,1053.207856,762.5618342,571.5829294,4151.796698,2081.070695,1005.793754,1486.178329,0,1060,9,중앙난방,15,13,0.28,0,0
5526,개포주공6단지,2009Q3,65000,1983,개포동,53.06,1,37.48761,127.0715168,1217.293231,522.121849,254.2961444,4837.525209,1459.461217,522.121849,899.6163703,0,1060,9,중앙난방,15,13,0.28,0,0
5527,개포주공6단지,2015Q4,105000,1983,개포동,83.21,9,37.4784072,127.061375,1053.207856,762.5618342,571.5829294,4151.796698,2081.070695,1005.793754,1486.178329,0,1060,9,중앙난방,15,13,0.28,0,0
5528,개포주공6단지,2007Q2,98000,1983,개포동,73.02,4,37.478319,127.0540829,1235.134703,328.570881,296.3131398,3551.466121,1750.103683,1391.919013,1167.152014,0,1060,9,중앙난방,15,13,0.28,0,0
5529,개포주공6단지,2013Q4,84000,1983,개포동,83.21,5,37.4784072,127.061375,1053.207856,762.5618342,571.5829294,4151.796698,2081.070695,1005.793754,1486.178329,0,1060,9,중앙난방,15,13,0.28,0,0
5530,개포주공6단지,2017Q4,107000,1983,개포동,53.06,3,37.4945807,127.0752747,1661.337914,524.8449331,704.6621659,4629.074143,1242.617773,1132.553129,316.9028005,0,1060,9,중앙난방,15,13,0.28,0,0
5531,개포주공6단지,2009Q3,66000,1983,개포동,53.06,10,37.4808511,127.0645183,1350.532562,536.8877873,484.0589479,4341.253268,2015.450648,666.5170725,1379.290407,0,1060,9,중앙난방,15,13,0.28,0,0
5532,개포주공6단지,2017Q1,92800,1983,개포동,60.13,6,37.4784072,127.061375,1053.207856,762.5618342,571.5829294,4151.796698,2081.070695,1005.793754,1486.178329,0,1060,9,중앙난방,15,13,0.28,0,0
5533,개포주공6단지,2017Q2,94800,1983,개포동,60.13,3,37.4876843,127.0686394,1409.027588,278.8862147,0,4583.362055,1525.815007,278.8862147,894.667069,0,1060,9,중앙난방,15,13,0.28,0,0
5534,개포주공6단지,2006Q3,68000,1983,개포동,60.13,3,37.48761,127.0715168,1217.293231,522.121849,254.2961444,4837.525209,1459.461217,522.121849,899.6163703,0,1060,9,중앙난방,15,13,0.28,0,0
5535,개포주공6단지,2011Q1,79000,1983,개포동,60.13,11,37.478319,127.0540829,1235.134703,328.570881,296.3131398,3551.466121,1750.103683,1391.919013,1167.152014,0,1060,9,중앙난방,15,13,0.28,0,0
5536,개포주공6단지,2006Q3,116000,1983,개포동,83.21,14,37.484335,127.0713809,994.3549868,569.8290892,0,4862.559541,1567.695451,569.8290892,1155.513971,0,1060,9,중앙난방,15,13,0.28,0,0
5537,개포주공6단지,2013Q2,64000,1983,개포동,60.13,10,37.48761,127.0715168,1217.293231,522.121849,254.2961444,4837.525209,1459.461217,522.121849,899.6163703,0,1060,9,중앙난방,15,13,0.28,0,0
5538,개포주공6단지,2006Q3,70000,1983,개포동,60.13,11,37.48761,127.0715168,1217.293231,522.121849,254.2961444,4837.525209,1459.461217,522.121849,899.6163703,0,1060,9,중앙난방,15,13,0.28,0,0
5539,개포주공6단지,2006Q2,53000,1983,개포동,53.06,4,37.484335,127.0713809,994.3549868,569.8290892,0,4862.559541,1567.695451,569.8290892,1155.513971,0,1060,9,중앙난방,15,13,0.28,0,0
5540,개포주공6단지,2008Q3,64500,1983,개포동,60.13,13,37.484335,127.0713809,994.3549868,569.8290892,0,4862.559541,1567.695451,569.8290892,1155.513971,0,1060,9,중앙난방,15,13,0.28,0,0
5541,개포주공6단지,2015Q4,70200,1983,개포동,53.06,13,37.4784072,127.061375,1053.207856,762.5618342,571.5829294,4151.796698,2081.070695,1005.793754,1486.178329,0,1060,9,중앙난방,15,13,0.28,0,0
5542,개포주공6단지,2011Q4,73000,1983,개포동,73.02,15,37.48761,127.0715168,1217.293231,522.121849,254.2961444,4837.525209,1459.461217,522.121849,899.6163703,0,1060,9,중앙난방,15,13,0.28,0,0
5543,개포주공6단지,2009Q1,92000,1983,개포동,83.21,3,37.4876843,127.0686394,1409.027588,278.8862147,0,4583.362055,1525.815007,278.8862147,894.667069,0,1060,9,중앙난방,15,13,0.28,0,0
5544,개포주공6단지,2015Q1,86000,1983,개포동,73.02,4,37.4784072,127.061375,1053.207856,762.5618342,571.5829294,4151.796698,2081.070695,1005.793754,1486.178329,0,1060,9,중앙난방,15,13,0.28,0,0
5545,개포주공6단지,2017Q4,127500,1983,개포동,73.02,6,37.4784072,127.061375,1053.207856,762.5618342,571.5829294,4151.796698,2081.070695,1005.793754,1486.178329,0,1060,9,중앙난방,15,13,0.28,0,0
5546,개포주공6단지,2017Q1,55000,1983,개포동,60.13,11,37.4945807,127.0752747,1661.337914,524.8449331,704.6621659,4629.074143,1242.617773,1132.553129,316.9028005,0,1060,9,중앙난방,15,13,0.28,0,0
5547,개포주공6단지,2012Q3,50500,1983,개포동,53.06,8,37.484335,127.0713809,994.3549868,569.8290892,0,4862.559541,1567.695451,569.8290892,1155.513971,0,1060,9,중앙난방,15,13,0.28,0,0
5548,개포주공6단지,2017Q4,145000,1983,개포동,83.21,2,37.4784072,127.061375,1053.207856,762.5618342,571.5829294,4151.796698,2081.070695,1005.793754,1486.178329,0,1060,9,중앙난방,15,13,0.28,0,0
5549,개포주공6단지,2015Q4,79000,1983,개포동,60.13,5,37.4846093,127.0672747,1329.369662,277.1834755,0,4499.155637,1733.995826,277.1834755,1160.598717,0,1060,9,중앙난방,15,13,0.28,0,0
5550,개포주공6단지,2016Q1,92000,1983,개포동,73.02,13,37.4962966,127.076623,1556.671509,495.2860897,659.1577327,4632.220024,1242.110802,1243.28595,382.3857349,0,1060,9,중앙난방,15,13,0.28,0,0
5551,개포주공6단지,2016Q1,105000,1983,개포동,83.21,8,37.4808511,127.0645183,1350.532562,536.8877873,484.0589479,4341.253268,2015.450648,666.5170725,1379.290407,0,1060,9,중앙난방,15,13,0.28,0,0
5552,개포주공6단지,2011Q3,91000,1983,개포동,83.21,5,37.4945807,127.0752747,1661.337914,524.8449331,704.6621659,4629.074143,1242.617773,1132.553129,316.9028005,0,1060,9,중앙난방,15,13,0.28,0,0
5553,개포주공6단지,2017Q4,117000,1983,개포동,53.06,11,37.48761,127.0715168,1217.293231,522.121849,254.2961444,4837.525209,1459.461217,522.121849,899.6163703,0,1060,9,중앙난방,15,13,0.28,0,0
5554,개포주공6단지,2006Q2,116500,1983,개포동,83.21,7,37.48761,127.0715168,1217.293231,522.121849,254.2961444,4837.525209,1459.461217,522.121849,899.6163703,0,1060,9,중앙난방,15,13,0.28,0,0
5555,개포주공6단지,2017Q2,86500,1983,개포동,53.06,9,37.478319,127.0540829,1235.134703,328.570881,296.3131398,3551.466121,1750.103683,1391.919013,1167.152014,0,1060,9,중앙난방,15,13,0.28,0,0
5556,개포주공6단지,2013Q4,62500,1983,개포동,60.13,7,37.478319,127.0540829,1235.134703,328.570881,296.3131398,3551.466121,1750.103683,1391.919013,1167.152014,0,1060,9,중앙난방,15,13,0.28,0,0
5557,개포주공6단지,2014Q1,84800,1983,개포동,83.21,9,37.4784072,127.061375,1053.207856,762.5618342,571.5829294,4151.796698,2081.070695,1005.793754,1486.178329,0,1060,9,중앙난방,15,13,0.28,0,0
5558,개포주공6단지,2017Q4,147500,1983,개포동,83.21,11,37.4962966,127.076623,1556.671509,495.2860897,659.1577327,4632.220024,1242.110802,1243.28595,382.3857349,0,1060,9,중앙난방,15,13,0.28,0,0
5559,개포주공6단지,2017Q2,126500,1983,개포동,83.21,11,37.4876843,127.0686394,1409.027588,278.8862147,0,4583.362055,1525.815007,278.8862147,894.667069,0,1060,9,중앙난방,15,13,0.28,0,0
5560,개포주공6단지,2010Q4,97000,1983,개포동,83.21,14,37.478319,127.0540829,1235.134703,328.570881,296.3131398,3551.466121,1750.103683,1391.919013,1167.152014,0,1060,9,중앙난방,15,13,0.28,0,0
5561,개포주공6단지,2011Q3,59000,1983,개포동,53.06,13,37.4945807,127.0752747,1661.337914,524.8449331,704.6621659,4629.074143,1242.617773,1132.553129,316.9028005,0,1060,9,중앙난방,15,13,0.28,0,0
5562,개포주공6단지,2017Q2,109000,1983,개포동,73.02,13,37.48761,127.0715168,1217.293231,522.121849,254.2961444,4837.525209,1459.461217,522.121849,899.6163703,0,1060,9,중앙난방,15,13,0.28,0,0
5563,개포주공6단지,2006Q1,60600,1983,개포동,60.13,14,37.4945807,127.0752747,1661.337914,524.8449331,704.6621659,4629.074143,1242.617773,1132.553129,316.9028005,0,1060,9,중앙난방,15,13,0.28,0,0
5564,개포주공6단지,2008Q3,64000,1983,개포동,60.13,7,37.4814466,127.0530868,1216.599721,584.6995844,187.2611035,3350.8331,1396.440857,1261.883815,839.1276888,0,1060,9,중앙난방,15,13,0.28,0,0
